llm_model;dataset;prompt_name;file_name;vulnerability_present;cwe_ids;time_taken (in seconds);tokens_used;cost (in dollars);created_at
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J12327;True;CWE-20 CWE-129 CWE-390;21.12370228767395;total_tokens: 1250, completion_tokens: 509, prompt_tokens: 741;0.02268;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J12326;True;CWE-129 CWE-22 CWE-20;23.97742199897766;total_tokens: 1113, completion_tokens: 487, prompt_tokens: 626;0.02087;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J12498;True;CWE-129 CWE-703;24.588004112243652;total_tokens: 1206, completion_tokens: 550, prompt_tokens: 656;0.02306;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J12499;True;CWE-22 CWE-129 CWE-20 CWE-532;25.338870763778687;total_tokens: 1587, completion_tokens: 488, prompt_tokens: 1099;0.02563;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J12290;True;CWE-22 CWE-20 CWE-390;26.69642996788025;total_tokens: 1168, completion_tokens: 537, prompt_tokens: 631;0.02242;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J12291;True;CWE-129;27.858587741851807;total_tokens: 1660, completion_tokens: 549, prompt_tokens: 1111;0.02758;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J12752;False;;31.854228496551514;total_tokens: 955, completion_tokens: 478, prompt_tokens: 477;0.01911;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J12225;True;CWE-129;48.102975368499756;total_tokens: 1393, completion_tokens: 603, prompt_tokens: 790;0.02599;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J12930;True;CWE-129;20.995232105255127;total_tokens: 937, completion_tokens: 487, prompt_tokens: 450;0.019110000000000002;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J13101;True;CWE-129 CWE-400 CWE-20 CWE-390;26.534799098968506;total_tokens: 1860, completion_tokens: 594, prompt_tokens: 1266;0.03048;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J13100;True;CWE-20 CWE-400 CWE-703;34.99904251098633;total_tokens: 1164, completion_tokens: 452, prompt_tokens: 712;0.020679999999999997;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J12931;False;;35.396684408187866;total_tokens: 1247, completion_tokens: 462, prompt_tokens: 785;0.02171;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J14350;True;CWE-20 CWE-703;14.651227474212646;total_tokens: 994, completion_tokens: 479, prompt_tokens: 515;0.01952;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J14351;True;CWE-190 CWE-20;26.61250638961792;total_tokens: 1225, completion_tokens: 549, prompt_tokens: 676;0.02323;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J14375;True;CWE-190 CWE-532;28.24534249305725;total_tokens: 1409, completion_tokens: 531, prompt_tokens: 878;0.02471;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J14374;True;CWE-190 CWE-20;28.736588716506958;total_tokens: 1047, completion_tokens: 553, prompt_tokens: 494;0.02153;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J14944;True;CWE-22 CWE-20 CWE-390;16.657750368118286;total_tokens: 1186, completion_tokens: 562, prompt_tokens: 624;0.0231;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J14945;True;CWE-190 CWE-22 CWE-532;26.912712335586548;total_tokens: 1683, completion_tokens: 550, prompt_tokens: 1133;0.02783;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J14728;True;CWE-20 CWE-400 CWE-755;28.73474884033203;total_tokens: 1211, completion_tokens: 447, prompt_tokens: 764;0.02105;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J14729;True;CWE-190 CWE-20;29.63178539276123;total_tokens: 2032, completion_tokens: 614, prompt_tokens: 1418;0.0326;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J15371;True;CWE-20 CWE-190 CWE-390;21.373121738433838;total_tokens: 1713, completion_tokens: 477, prompt_tokens: 1236;0.02667;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J15376;True;CWE-20 CWE-807;22.46331477165222;total_tokens: 1259, completion_tokens: 564, prompt_tokens: 695;0.023869999999999995;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J15728;False;;22.998114585876465;total_tokens: 971, completion_tokens: 511, prompt_tokens: 460;0.01993;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J15936;True;CWE-20 CWE-390;24.35574460029602;total_tokens: 1394, completion_tokens: 505, prompt_tokens: 889;0.02404;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J15937;True;CWE-20 CWE-400 CWE-754 CWE-772;24.632286548614502;total_tokens: 1554, completion_tokens: 549, prompt_tokens: 1005;0.026520000000000002;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J15370;True;CWE-20 CWE-190 CWE-390;28.44549536705017;total_tokens: 1078, completion_tokens: 399, prompt_tokens: 679;0.01876;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J15377;True;CWE-20 CWE-400 CWE-209;30.505794048309326;total_tokens: 1880, completion_tokens: 622, prompt_tokens: 1258;0.03124;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J15891;True;CWE-190 CWE-20 CWE-390;32.79746055603027;total_tokens: 1273, completion_tokens: 498, prompt_tokens: 775;0.022690000000000002;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J15729;False;;39.39033055305481;total_tokens: 1264, completion_tokens: 462, prompt_tokens: 802;0.021880000000000004;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J15890;True;CWE-190 CWE-754 CWE-400 CWE-772;46.25603628158569;total_tokens: 1295, completion_tokens: 645, prompt_tokens: 650;0.025849999999999998;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J16322;False;;22.706603288650513;total_tokens: 887, completion_tokens: 442, prompt_tokens: 445;0.01771;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J17186;True;CWE-190;23.72220492362976;total_tokens: 981, completion_tokens: 506, prompt_tokens: 475;0.01993;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J16951;True;CWE-20 CWE-190 CWE-754;25.787683725357056;total_tokens: 1365, completion_tokens: 530, prompt_tokens: 835;0.02425;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J17187;True;CWE-190;33.41547393798828;total_tokens: 1307, completion_tokens: 513, prompt_tokens: 794;0.02333;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J16950;True;CWE-20 CWE-311 CWE-939;33.576481103897095;total_tokens: 1251, completion_tokens: 547, prompt_tokens: 704;0.02345;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J16260;True;CWE-190;35.90298891067505;total_tokens: 1062, completion_tokens: 621, prompt_tokens: 441;0.02304;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J16261;True;CWE-190;37.79315733909607;total_tokens: 1326, completion_tokens: 578, prompt_tokens: 748;0.02482;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J16323;False;;63.99353075027466;total_tokens: 1088, completion_tokens: 541, prompt_tokens: 547;0.021700000000000004;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18139;True;CWE-190 CWE-20 CWE-390;17.38173007965088;total_tokens: 1272, completion_tokens: 476, prompt_tokens: 796;0.02224;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J17866;False;;19.334142923355103;total_tokens: 1009, completion_tokens: 483, prompt_tokens: 526;0.01975;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18138;True;CWE-20 CWE-404;22.531096935272217;total_tokens: 1140, completion_tokens: 473, prompt_tokens: 667;0.02086;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18108;False;;23.873115062713623;total_tokens: 1132, completion_tokens: 474, prompt_tokens: 658;0.0208;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J17318;True;CWE-190;24.3863627910614;total_tokens: 961, completion_tokens: 488, prompt_tokens: 473;0.01937;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J17867;True;CWE-190;28.644843816757202;total_tokens: 1349, completion_tokens: 506, prompt_tokens: 843;0.02361;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18109;True;CWE-190 CWE-20 CWE-390;37.23211908340454;total_tokens: 1720, completion_tokens: 563, prompt_tokens: 1157;0.02846;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J17319;False;;47.821585178375244;total_tokens: 1288, completion_tokens: 502, prompt_tokens: 786;0.02292;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18273;False;;19.193604469299316;total_tokens: 1251, completion_tokens: 534, prompt_tokens: 717;0.02319;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18585;False;;21.577025413513184;total_tokens: 1552, completion_tokens: 471, prompt_tokens: 1081;0.024939999999999997;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18264;True;CWE-22 CWE-23 CWE-400 CWE-404 CWE-311 CWE-532;22.82304620742798;total_tokens: 1512, completion_tokens: 582, prompt_tokens: 930;0.02676;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18533;True;CWE-22 CWE-20 CWE-200;23.085718631744385;total_tokens: 1348, completion_tokens: 572, prompt_tokens: 776;0.024919999999999998;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18265;False;;23.5656898021698;total_tokens: 1299, completion_tokens: 558, prompt_tokens: 741;0.02415;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18452;True;CWE-22 CWE-20;23.66853094100952;total_tokens: 1281, completion_tokens: 543, prompt_tokens: 738;0.02367;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18584;True;CWE-22 CWE-23 CWE-200;23.846923828125;total_tokens: 1432, completion_tokens: 455, prompt_tokens: 977;0.02342;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18588;True;CWE-23 CWE-276 CWE-20 CWE-404 CWE-532;25.23450756072998;total_tokens: 1574, completion_tokens: 585, prompt_tokens: 989;0.02744;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18235;False;;26.72214937210083;total_tokens: 1680, completion_tokens: 583, prompt_tokens: 1097;0.02846;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18453;True;CWE-404;26.9792058467865;total_tokens: 1667, completion_tokens: 590, prompt_tokens: 1077;0.028469999999999995;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18458;True;CWE-22 CWE-200;28.519758939743042;total_tokens: 1283, completion_tokens: 528, prompt_tokens: 755;0.02339;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18369;True;CWE-399;29.795705556869507;total_tokens: 1672, completion_tokens: 607, prompt_tokens: 1065;0.02886;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18368;True;CWE-22 CWE-532;34.78544020652771;total_tokens: 1189, completion_tokens: 473, prompt_tokens: 716;0.02135;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18272;True;CWE-22 CWE-20 CWE-200;35.6343719959259;total_tokens: 1342, completion_tokens: 490, prompt_tokens: 852;0.023219999999999998;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18459;False;;37.60285496711731;total_tokens: 1648, completion_tokens: 550, prompt_tokens: 1098;0.027480000000000004;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18589;True;CWE-399;23.798255443572998;total_tokens: 1654, completion_tokens: 563, prompt_tokens: 1091;0.0278;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18670;True;CWE-22 CWE-200 CWE-707;18.19137454032898;total_tokens: 1254, completion_tokens: 552, prompt_tokens: 702;0.02358;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18630;True;CWE-22 CWE-399 CWE-532;21.424712657928467;total_tokens: 1345, completion_tokens: 499, prompt_tokens: 846;0.02343;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18234;True;CWE-22 CWE-400 CWE-390;45.82553744316101;total_tokens: 1443, completion_tokens: 494, prompt_tokens: 949;0.02431;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18687;True;CWE-390;18.493593454360962;total_tokens: 1528, completion_tokens: 475, prompt_tokens: 1053;0.024779999999999996;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18605;True;CWE-399;24.042986631393433;total_tokens: 1585, completion_tokens: 494, prompt_tokens: 1091;0.02573;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18532;True;CWE-22;48.78769826889038;total_tokens: 1214, completion_tokens: 464, prompt_tokens: 750;0.02142;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18597;True;CWE-399;26.89796257019043;total_tokens: 1630, completion_tokens: 547, prompt_tokens: 1083;0.02724;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18596;True;CWE-22 CWE-400 CWE-200;28.496944904327393;total_tokens: 1542, completion_tokens: 564, prompt_tokens: 978;0.026699999999999998;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18686;True;CWE-22 CWE-200;24.044511556625366;total_tokens: 1276, completion_tokens: 572, prompt_tokens: 704;0.0242;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18736;True;CWE-22 CWE-918 CWE-390;18.561526775360107;total_tokens: 1395, completion_tokens: 492, prompt_tokens: 903;0.02379;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18702;True;CWE-22 CWE-200;24.440861225128174;total_tokens: 1369, completion_tokens: 524, prompt_tokens: 845;0.02417;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18631;True;CWE-399;31.868484497070312;total_tokens: 1607, completion_tokens: 515, prompt_tokens: 1092;0.02637;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18604;True;CWE-22 CWE-22 CWE-23 CWE-200;37.14274859428406;total_tokens: 1504, completion_tokens: 522, prompt_tokens: 982;0.025480000000000003;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18671;False;;33.868043661117554;total_tokens: 1581, completion_tokens: 532, prompt_tokens: 1049;0.02645;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18749;True;CWE-404 CWE-532;20.77868366241455;total_tokens: 1251, completion_tokens: 504, prompt_tokens: 747;0.02259;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18737;False;;38.06529188156128;total_tokens: 1636, completion_tokens: 545, prompt_tokens: 1091;0.02726;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18703;True;CWE-22 CWE-390;45.33711576461792;total_tokens: 1824, completion_tokens: 621, prompt_tokens: 1203;0.03066;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18748;True;CWE-22 CWE-20 CWE-390;42.60401201248169;total_tokens: 1443, completion_tokens: 542, prompt_tokens: 901;0.02527;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18756;True;CWE-259 CWE-532 CWE-404;12.418442249298096;total_tokens: 1091, completion_tokens: 462, prompt_tokens: 629;0.02015;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18771;True;CWE-321 CWE-326 CWE-532 CWE-259 CWE-404;17.083730697631836;total_tokens: 2188, completion_tokens: 445, prompt_tokens: 1743;0.030780000000000002;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18773;True;CWE-321 CWE-259 CWE-532 CWE-22 CWE-326;20.82147216796875;total_tokens: 2218, completion_tokens: 481, prompt_tokens: 1737;0.031799999999999995;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18766;True;CWE-259 CWE-532 CWE-22;22.791404962539673;total_tokens: 1152, completion_tokens: 477, prompt_tokens: 675;0.02106;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18761;True;CWE-321 CWE-22 CWE-326 CWE-404 CWE-532;23.79548406600952;total_tokens: 2231, completion_tokens: 502, prompt_tokens: 1729;0.03235;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18765;True;CWE-321 CWE-259 CWE-532 CWE-313 CWE-22 CWE-200;24.065812826156616;total_tokens: 2217, completion_tokens: 490, prompt_tokens: 1727;0.03197;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18764;True;CWE-259 CWE-22 CWE-532 CWE-404 CWE-732;24.14101815223694;total_tokens: 1196, completion_tokens: 532, prompt_tokens: 664;0.022600000000000002;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18772;True;CWE-259 CWE-22 CWE-532 CWE-399;24.73107600212097;total_tokens: 1193, completion_tokens: 537, prompt_tokens: 656;0.02267;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18780;True;CWE-259 CWE-532 CWE-313 CWE-404 CWE-548;25.639846324920654;total_tokens: 1149, completion_tokens: 485, prompt_tokens: 664;0.02119;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18774;True;CWE-259 CWE-532 CWE-399;26.706344604492188;total_tokens: 1149, completion_tokens: 497, prompt_tokens: 652;0.02143;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18757;True;CWE-321 CWE-259 CWE-22 CWE-200 CWE-326 CWE-209;27.8207004070282;total_tokens: 1430, completion_tokens: 414, prompt_tokens: 1016;0.02258;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18775;True;CWE-321 CWE-259 CWE-532 CWE-313 CWE-548 CWE-200;27.639824628829956;total_tokens: 2315, completion_tokens: 594, prompt_tokens: 1721;0.03503;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18781;True;CWE-321 CWE-259 CWE-532 CWE-22;15.548971176147461;total_tokens: 2254, completion_tokens: 485, prompt_tokens: 1769;0.03224;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18759;True;CWE-321 CWE-259 CWE-532 CWE-22;30.597311973571777;total_tokens: 2113, completion_tokens: 408, prompt_tokens: 1705;0.029290000000000004;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18767;True;CWE-321 CWE-326 CWE-532 CWE-259 CWE-404;31.541431427001953;total_tokens: 2189, completion_tokens: 415, prompt_tokens: 1774;0.03019;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18758;True;CWE-259 CWE-532 CWE-404 CWE-611;34.74351787567139;total_tokens: 1177, completion_tokens: 529, prompt_tokens: 648;0.02235;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18760;True;CWE-259 CWE-22 CWE-312 CWE-404 CWE-532;35.1748366355896;total_tokens: 1127, completion_tokens: 473, prompt_tokens: 654;0.02073;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18793;True;CWE-321 CWE-326 CWE-209 CWE-404 CWE-22;11.629920721054077;total_tokens: 1426, completion_tokens: 372, prompt_tokens: 1054;0.0217;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18770;True;CWE-259 CWE-532 CWE-22 CWE-404;42.25587010383606;total_tokens: 1202, completion_tokens: 528, prompt_tokens: 674;0.02258;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18782;True;CWE-259 CWE-532 CWE-404;24.643441438674927;total_tokens: 1160, completion_tokens: 502, prompt_tokens: 658;0.02164;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18783;True;CWE-321 CWE-326 CWE-209 CWE-259 CWE-404;21.38423442840576;total_tokens: 2149, completion_tokens: 404, prompt_tokens: 1745;0.02957;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18789;True;CWE-321 CWE-259 CWE-22 CWE-327 CWE-390;19.601369619369507;total_tokens: 1442, completion_tokens: 392, prompt_tokens: 1050;0.022260000000000002;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18799;True;CWE-321 CWE-326 CWE-209 CWE-404 CWE-312;12.790201902389526;total_tokens: 1524, completion_tokens: 421, prompt_tokens: 1103;0.02366;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18795;True;CWE-321 CWE-326 CWE-209 CWE-312 CWE-404;21.02437114715576;total_tokens: 1466, completion_tokens: 412, prompt_tokens: 1054;0.0229;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18794;True;CWE-259 CWE-532 CWE-200 CWE-312;22.87918782234192;total_tokens: 1172, completion_tokens: 528, prompt_tokens: 644;0.02228;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18788;True;CWE-259 CWE-532 CWE-312 CWE-398;27.25941514968872;total_tokens: 1169, completion_tokens: 523, prompt_tokens: 646;0.02215;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18797;True;CWE-259 CWE-22 CWE-327 CWE-532 CWE-399;20.57108998298645;total_tokens: 1589, completion_tokens: 399, prompt_tokens: 1190;0.02387;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18791;True;CWE-321 CWE-256 CWE-532 CWE-200 CWE-313;27.19387936592102;total_tokens: 2025, completion_tokens: 534, prompt_tokens: 1491;0.03093;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level;J18798;True;CWE-259 CWE-532 CWE-313 CWE-404;22.914157390594482;total_tokens: 1133, completion_tokens: 460, prompt_tokens: 673;0.02053;2024-02-16
